date,total_value,action,price
5/8/1981,9013.27,2,0.125
5/11/1981,8812.09,2,0.12221
5/12/1981,8812.09,2,0.12221
5/13/1981,8771.86,2,0.121652
5/14/1981,8651.15,1,0.119978
5/15/1981,8651.15,2,0.122768
5/18/1981,8651.15,2,0.125
5/19/1981,8651.15,2,0.122768
5/20/1981,8651.15,2,0.126674
5/21/1981,8651.15,0,0.133929
5/22/1981,9047.64,2,0.140067
5/26/1981,9011.59,2,0.139509
5/27/1981,9516.21,2,0.147321
5/28/1981,9516.21,2,0.147321
5/29/1981,9552.26,2,0.147879
6/1/1981,9552.26,2,0.147879
6/2/1981,9083.68,2,0.140625
6/3/1981,9083.68,2,0.140625
6/4/1981,9263.9,2,0.143415
6/5/1981,9119.73,2,0.141183
6/8/1981,8795.33,2,0.136161
6/9/1981,8975.55,2,0.138951
6/10/1981,9083.68,2,0.140625
6/11/1981,9480.17,2,0.146763
6/12/1981,9372.03,2,0.145089
6/15/1981,9335.99,2,0.144531
6/16/1981,9155.77,2,0.141741
6/17/1981,9011.59,2,0.139509
6/18/1981,8975.55,2,0.138951
6/19/1981,8723.24,1,0.135045
6/22/1981,8723.24,2,0.130022
6/23/1981,8723.24,2,0.132254
6/24/1981,8723.24,2,0.128906
6/25/1981,8723.24,2,0.131696
6/26/1981,8723.24,2,0.130022
6/29/1981,8723.24,2,0.125558
6/30/1981,8723.24,2,0.116071
7/1/1981,8723.24,2,0.114955
7/2/1981,8723.24,2,0.114955
7/6/1981,8723.24,2,0.111049
7/7/1981,8723.24,2,0.112165
7/8/1981,8723.24,2,0.116629
7/9/1981,8723.24,2,0.107701
7/10/1981,8723.24,2,0.09933
7/13/1981,8723.24,2,0.101563
7/14/1981,8723.24,2,0.106027
7/15/1981,8723.24,2,0.108817
7/16/1981,8723.24,2,0.111607
7/17/1981,8723.24,2,0.115513
7/20/1981,8723.24,2,0.107701
7/21/1981,8723.24,2,0.107143
7/22/1981,8723.24,2,0.101004
7/23/1981,8723.24,2,0.103795
7/24/1981,8723.24,2,0.107143
7/27/1981,8723.24,2,0.111607
7/28/1981,8723.24,2,0.107701
7/29/1981,8723.24,2,0.106027
7/30/1981,8723.24,0,0.109933
7/31/1981,8856.07,2,0.111607
8/3/1981,8767.52,2,0.110491
8/4/1981,8900.35,2,0.112165
8/5/1981,9166.02,2,0.115513
8/6/1981,8944.63,2,0.112723
8/7/1981,8944.63,2,0.112723
8/10/1981,8944.63,2,0.112723
8/11/1981,8678.96,2,0.109375
8/12/1981,8501.85,2,0.107143
8/13/1981,8236.19,2,0.103795
8/14/1981,8103.36,1,0.102121
8/17/1981,8103.36,2,0.098772
8/18/1981,8103.36,2,0.09654
8/19/1981,8103.36,2,0.095424
8/20/1981,8103.36,2,0.09654
8/21/1981,8103.36,2,0.089844
8/24/1981,8103.36,2,0.084263
8/25/1981,8103.36,2,0.086496
8/26/1981,8103.36,2,0.084821
8/27/1981,8103.36,2,0.085379
8/28/1981,8103.36,2,0.089844
8/31/1981,8103.36,2,0.089844
9/1/1981,8103.36,2,0.095424
9/2/1981,8103.36,2,0.097098
9/3/1981,8103.36,2,0.092076
9/4/1981,8103.36,2,0.09096
9/8/1981,8103.36,2,0.08817
9/9/1981,8103.36,2,0.08817
9/10/1981,8103.36,2,0.088728
9/11/1981,8103.36,2,0.087612
9/14/1981,8103.36,2,0.084821
9/15/1981,8103.36,2,0.082589
9/16/1981,8103.36,2,0.080915
9/17/1981,8103.36,2,0.078683
9/18/1981,8103.36,2,0.079241
9/21/1981,8103.36,2,0.079799
9/22/1981,8103.36,2,0.075335
9/23/1981,8103.36,2,0.073661
9/24/1981,8103.36,2,0.073103
9/25/1981,8103.36,2,0.063616
9/28/1981,8103.36,2,0.064174
9/29/1981,8103.36,2,0.067522
9/30/1981,8103.36,2,0.06808
10/1/1981,8103.36,2,0.06808
10/2/1981,8103.36,2,0.073661
10/5/1981,8103.36,2,0.075893
10/6/1981,8103.36,2,0.075335
10/7/1981,8103.36,2,0.079799
10/8/1981,8103.36,0,0.082589
10/9/1981,8158.1,2,0.083147
10/12/1981,8431.95,2,0.085938
10/13/1981,8431.95,2,0.085938
10/14/1981,7939.11,2,0.080915
10/15/1981,8103.36,2,0.082589
10/16/1981,7993.86,2,0.081473
10/19/1981,8158.1,2,0.083147
10/20/1981,8596.2,2,0.087612
10/21/1981,8596.2,2,0.087612
10/22/1981,8541.45,2,0.087054
10/23/1981,8322.35,2,0.084821
10/26/1981,8322.35,2,0.084821
10/27/1981,8486.7,2,0.086496
10/28/1981,8760.44,2,0.089286
10/29/1981,8650.94,2,0.08817
10/30/1981,8760.44,2,0.089286
11/2/1981,8760.44,2,0.089286
11/3/1981,8650.94,2,0.08817
11/4/1981,8431.95,2,0.085938
11/5/1981,7829.61,2,0.079799
11/6/1981,7884.36,2,0.080357
11/9/1981,7993.86,1,0.081473
11/10/1981,7993.86,2,0.082031
11/11/1981,7993.86,2,0.084263
11/12/1981,7993.86,2,0.087054
11/13/1981,7993.86,2,0.080915
11/16/1981,7993.86,2,0.079799
11/17/1981,7993.86,2,0.081473
11/18/1981,7993.86,2,0.084263
11/19/1981,7993.86,2,0.084263
11/20/1981,7993.86,2,0.084821
11/23/1981,7993.86,2,0.080915
11/24/1981,7993.86,2,0.080357
11/25/1981,7993.86,2,0.082031
11/27/1981,7993.86,2,0.084263
11/30/1981,7993.86,2,0.083147
12/1/1981,7993.86,0,0.083147
12/2/1981,8047.5,2,0.083705
12/3/1981,7940.21,2,0.082589
12/4/1981,8154.8,2,0.084821
12/7/1981,8208.44,2,0.085379
12/8/1981,8047.5,2,0.083705
12/9/1981,8101.15,2,0.084263
12/10/1981,8101.15,2,0.084263
12/11/1981,8047.5,2,0.083705
12/14/1981,7779.27,2,0.080915
12/15/1981,7993.86,2,0.083147
12/16/1981,8369.48,2,0.087054
12/17/1981,9066.89,2,0.094308
12/18/1981,9818.04,2,0.102121
12/21/1981,9388.77,2,0.097656
12/22/1981,9549.71,2,0.09933
12/23/1981,9335.12,2,0.097098
12/24/1981,9388.77,2,0.097656
12/28/1981,8959.6,2,0.093192
12/29/1981,9120.54,2,0.094866
12/30/1981,9496.06,2,0.098772
12/31/1981,9496.06,2,0.098772
1/4/1982,9442.42,2,0.098214
1/5/1982,8959.6,2,0.093192
1/6/1982,8852.3,2,0.092076
1/7/1982,8154.8,2,0.084821
1/8/1982,8530.42,1,0.088728
1/11/1982,8530.42,2,0.083147
1/12/1982,8530.42,2,0.080357
1/13/1982,8530.42,2,0.079799
1/14/1982,8530.42,2,0.083705
1/15/1982,8530.42,2,0.089286
1/18/1982,8530.42,2,0.09096
1/19/1982,8530.42,2,0.088728
1/20/1982,8530.42,2,0.090402
1/21/1982,8530.42,0,0.092076
1/22/1982,8582.12,2,0.092634
1/25/1982,8323.64,2,0.089844
1/26/1982,8013.46,2,0.086496
1/27/1982,8065.16,2,0.087054
1/28/1982,8323.64,2,0.089844
1/29/1982,8427.03,2,0.09096
2/1/1982,8323.64,2,0.089844
2/2/1982,8375.33,2,0.090402
2/3/1982,8375.33,2,0.090402
2/4/1982,8168.55,2,0.08817
2/5/1982,8168.55,2,0.08817
2/8/1982,7651.49,2,0.082589
2/9/1982,7651.49,1,0.082589
2/10/1982,7651.49,2,0.083705
2/11/1982,7651.49,2,0.082589
2/12/1982,7651.49,2,0.083705
2/16/1982,7651.49,2,0.082031
2/17/1982,7651.49,2,0.083147
2/18/1982,7651.49,2,0.084263
2/19/1982,7651.49,2,0.083705
2/22/1982,7651.49,2,0.082589
2/23/1982,7651.49,2,0.081473
2/24/1982,7651.49,2,0.082031
2/25/1982,7651.49,2,0.081473
2/26/1982,7651.49,2,0.081473
3/1/1982,7651.49,2,0.082031
3/2/1982,7651.49,2,0.082031
3/3/1982,7651.49,2,0.082031
3/4/1982,7651.49,2,0.080357
3/5/1982,7651.49,2,0.074219
3/8/1982,7651.49,2,0.073103
3/9/1982,7651.49,2,0.073661
3/10/1982,7651.49,2,0.072545
3/11/1982,7651.49,2,0.072545
3/12/1982,7651.49,2,0.06808
3/15/1982,7651.49,2,0.067522
3/16/1982,7651.49,2,0.066406
3/17/1982,7651.49,2,0.063058
3/18/1982,7651.49,2,0.06808
3/19/1982,7651.49,2,0.074219
3/22/1982,7651.49,2,0.079799
3/23/1982,7651.49,2,0.078683
3/24/1982,7651.49,0,0.074219
3/25/1982,7593.97,2,0.073661
3/26/1982,7478.92,2,0.072545
3/29/1982,7651.49,2,0.074219
3/30/1982,7766.55,2,0.075335
3/31/1982,7766.55,2,0.075335
4/1/1982,8169.23,2,0.079241
4/2/1982,8169.23,2,0.079241
4/5/1982,8169.23,2,0.079241
4/6/1982,8111.7,2,0.078683
4/7/1982,7996.65,2,0.077567
4/8/1982,8054.18,2,0.078125
4/12/1982,7996.65,2,0.077567
4/13/1982,7363.86,2,0.071429
4/14/1982,7421.39,2,0.071987
4/15/1982,7536.44,1,0.073103
4/16/1982,7536.44,2,0.075335
4/19/1982,7536.44,2,0.073661
4/20/1982,7536.44,2,0.070313
4/21/1982,7536.44,2,0.069754
4/22/1982,7536.44,2,0.068638
4/23/1982,7536.44,2,0.068638
4/26/1982,7536.44,2,0.070313
4/27/1982,7536.44,2,0.06808
4/28/1982,7536.44,2,0.06529
4/29/1982,7536.44,2,0.06529
4/30/1982,7536.44,2,0.065848
5/3/1982,7536.44,2,0.06808
5/4/1982,7536.44,2,0.070313
5/5/1982,7536.44,2,0.069196
5/6/1982,7536.44,2,0.071429
5/7/1982,7536.44,0,0.072545
5/10/1982,7420.5,2,0.071429
5/11/1982,7188.53,2,0.069196
5/12/1982,7014.62,2,0.067522
5/13/1982,7072.59,2,0.06808
5/14/1982,6782.75,2,0.06529
5/17/1982,6666.81,1,0.064174
5/18/1982,6666.81,2,0.063058
5/19/1982,6666.81,2,0.0625
5/20/1982,6666.81,2,0.063058
5/21/1982,6666.81,2,0.063616
5/24/1982,6666.81,2,0.064174
5/25/1982,6666.81,2,0.064174
5/26/1982,6666.81,2,0.063616
5/27/1982,6666.81,2,0.0625
5/28/1982,6666.81,2,0.0625
6/1/1982,6666.81,2,0.061384
6/2/1982,6666.81,2,0.0625
6/3/1982,6666.81,2,0.060268
6/4/1982,6666.81,2,0.058594
6/7/1982,6666.81,2,0.058594
6/8/1982,6666.81,2,0.058036
6/9/1982,6666.81,2,0.05692
6/10/1982,6666.81,2,0.057478
6/11/1982,6666.81,2,0.05971
6/14/1982,6666.81,2,0.05971
6/15/1982,6666.81,2,0.05971
6/16/1982,6666.81,2,0.05971
6/17/1982,6666.81,2,0.058594
6/18/1982,6666.81,2,0.057478
6/21/1982,6666.81,2,0.057478
6/22/1982,6666.81,2,0.05971
6/23/1982,6666.81,2,0.061384
6/24/1982,6666.81,0,0.061384
6/25/1982,6424.4,2,0.059152
6/28/1982,6363.79,2,0.058594
6/29/1982,6181.98,2,0.05692
6/30/1982,6181.98,2,0.05692
7/1/1982,6121.38,1,0.056362
7/2/1982,6121.38,2,0.053571
7/6/1982,6121.38,2,0.051339
7/7/1982,6121.38,2,0.051339
7/8/1982,6121.38,2,0.049107
7/9/1982,6121.38,2,0.050781
7/12/1982,6121.38,2,0.051897
7/13/1982,6121.38,2,0.055246
7/14/1982,6121.38,2,0.055804
7/15/1982,6121.38,2,0.05692
7/16/1982,6121.38,0,0.059152
7/19/1982,6179.12,2,0.05971
7/20/1982,6583.34,2,0.063616
7/21/1982,6583.34,2,0.063616
7/22/1982,6641.08,2,0.064174
7/23/1982,6525.59,2,0.063058
7/26/1982,6236.87,2,0.060268
7/27/1982,6236.87,2,0.060268
7/28/1982,5948.14,2,0.057478
7/29/1982,6179.12,2,0.05971
7/30/1982,6236.87,2,0.060268
8/2/1982,6410.1,2,0.061942
8/3/1982,6005.89,2,0.058036
8/4/1982,5948.14,2,0.057478
8/5/1982,5717.16,2,0.055246
8/6/1982,5659.42,1,0.054688
8/9/1982,5659.42,2,0.055246
8/10/1982,5659.42,2,0.058594
8/11/1982,5659.42,2,0.059152
8/12/1982,5659.42,2,0.058594
8/13/1982,5659.42,2,0.058594
8/16/1982,5659.42,0,0.05971
8/17/1982,6029.64,2,0.063616
8/18/1982,6029.64,2,0.063616
8/19/1982,6082.52,2,0.064174
8/20/1982,6241.19,2,0.065848
8/23/1982,6505.63,2,0.068638
8/24/1982,6823.05,2,0.071987
8/25/1982,7299.05,2,0.077009
8/26/1982,7510.6,2,0.079241
8/27/1982,7140.38,2,0.075335
8/30/1982,7246.16,2,0.076451
8/31/1982,7616.38,2,0.080357
9/1/1982,7404.82,2,0.078125
9/2/1982,7722.15,2,0.081473
9/3/1982,7775.04,2,0.082031
9/7/1982,7351.94,2,0.077567
9/8/1982,7616.38,2,0.080357
9/9/1982,7457.71,2,0.078683
9/10/1982,7669.27,2,0.080915
9/13/1982,7722.15,2,0.081473
9/14/1982,7986.59,2,0.084263
9/15/1982,7933.71,2,0.083705
9/16/1982,7669.27,2,0.080915
9/17/1982,7510.6,2,0.079241
9/20/1982,7563.49,2,0.079799
9/21/1982,7722.15,2,0.081473
9/22/1982,7933.71,2,0.083705
9/23/1982,7933.71,2,0.083705
9/24/1982,7669.27,2,0.080915
9/27/1982,7669.27,2,0.080915
9/28/1982,7775.04,2,0.082031
9/29/1982,7775.04,2,0.082031
9/30/1982,7722.15,2,0.081473
10/1/1982,7827.93,2,0.082589
10/4/1982,7933.71,2,0.083705
10/5/1982,7986.59,2,0.084263
10/6/1982,8568.46,2,0.090402
10/7/1982,9256.01,2,0.097656
10/8/1982,9943.65,2,0.104911
10/11/1982,10155.2,2,0.107143
10/12/1982,9837.87,2,0.103795
10/13/1982,9943.65,2,0.104911
10/14/1982,9996.54,2,0.105469
10/15/1982,9732.1,2,0.102679
10/18/1982,9943.65,2,0.104911
10/19/1982,10155.2,2,0.107143
10/20/1982,10737,2,0.113281
10/21/1982,11001.4,2,0.116071
10/22/1982,10948.5,2,0.115513
10/25/1982,10313.9,2,0.108817
10/26/1982,10366.8,2,0.109375
10/27/1982,10631.2,2,0.112165
10/28/1982,10631.2,2,0.112165
10/29/1982,10737,2,0.113281
11/1/1982,11318.8,2,0.11942
11/2/1982,12112.2,2,0.12779
11/3/1982,13011.4,2,0.137277
11/4/1982,13117.1,2,0.138393
11/5/1982,12746.9,2,0.134487
11/8/1982,12217.9,2,0.128906
11/9/1982,12641.1,2,0.133371
11/10/1982,13117.1,2,0.138393
11/11/1982,13963.3,2,0.147321
11/12/1982,13698.9,2,0.144531
11/15/1982,13381.6,2,0.141183
11/16/1982,12694,2,0.133929
11/17/1982,13275.8,2,0.140067
11/18/1982,13275.8,2,0.140067
11/19/1982,13064.2,2,0.137835
11/22/1982,11900.6,2,0.125558
11/23/1982,12217.9,2,0.128906
11/24/1982,12482.4,2,0.131696
11/26/1982,12270.8,1,0.129464
11/29/1982,12270.8,2,0.128906
11/30/1982,12270.8,2,0.142299
12/1/1982,12270.8,2,0.145089
12/2/1982,12270.8,0,0.145089
12/3/1982,11987.7,2,0.141741
12/6/1982,12648.5,2,0.149554
12/7/1982,12790,2,0.151228
12/8/1982,12506.8,2,0.147879
12/9/1982,11893.3,2,0.140625
12/10/1982,11043.7,2,0.13058
12/13/1982,10807.8,2,0.12779
12/14/1982,10713.4,1,0.126674
12/15/1982,10713.4,2,0.126116
12/16/1982,10713.4,2,0.128348
12/17/1982,10713.4,2,0.134487
12/20/1982,10713.4,2,0.133929
12/21/1982,10713.4,2,0.135045
12/22/1982,10713.4,2,0.138951
12/23/1982,10713.4,0,0.142857
12/27/1982,10964.5,2,0.146205
12/28/1982,10880.8,2,0.145089
12/29/1982,10504.2,2,0.140067
12/30/1982,10043.8,2,0.133929
12/31/1982,10002,2,0.133371
1/3/1983,9541.61,1,0.127232
1/4/1983,9541.61,2,0.134487
1/5/1983,9541.61,2,0.135045
1/6/1983,9541.61,2,0.130022
1/7/1983,9541.61,2,0.122768
1/10/1983,9541.61,2,0.128348
1/11/1983,9541.61,2,0.130022
1/12/1983,9541.61,2,0.137277
1/13/1983,9541.61,2,0.137277
1/14/1983,9541.61,0,0.147321
1/17/1983,9866.94,2,0.152344
1/18/1983,9650.09,2,0.148996
1/19/1983,9722.37,2,0.150112
1/20/1983,10806.6,2,0.166853
1/21/1983,10806.6,2,0.166853
1/24/1983,10192.2,2,0.157366
1/25/1983,10589.7,2,0.163504
1/26/1983,11023.5,2,0.170201
1/27/1983,11782.5,2,0.18192
1/28/1983,11854.8,2,0.183036
1/31/1983,11818.6,2,0.182478
2/1/1983,12071.6,2,0.186384
2/2/1983,12396.9,2,0.191406
2/3/1983,12902.9,2,0.199219
2/4/1983,12722.2,2,0.196429
2/7/1983,12216.2,2,0.188616
2/8/1983,12107.8,2,0.186942
2/9/1983,12216.2,2,0.188616
2/10/1983,13011.3,2,0.200893
2/11/1983,13445,2,0.207589
2/14/1983,13372.7,2,0.206473
2/15/1983,13119.8,2,0.202567
2/16/1983,12866.8,2,0.198661
2/17/1983,12722.2,2,0.196429
2/18/1983,13119.8,2,0.202567
2/22/1983,13445,2,0.207589
2/23/1983,13553.4,2,0.209263
2/24/1983,13914.9,2,0.214844
2/25/1983,13517.3,2,0.208705
2/28/1983,13192,2,0.203683
3/1/1983,13408.9,2,0.207031
3/2/1983,13517.3,2,0.208705
3/3/1983,13083.6,2,0.202009
3/4/1983,12902.9,2,0.199219
3/7/1983,12649.9,2,0.195313
3/8/1983,12252.3,1,0.189174
3/9/1983,12252.3,2,0.194754
3/10/1983,12252.3,2,0.191964
3/11/1983,12252.3,2,0.189174
3/14/1983,12252.3,2,0.18471
3/15/1983,12252.3,2,0.1875
3/16/1983,12252.3,2,0.1875
3/17/1983,12252.3,2,0.189174
3/18/1983,12252.3,2,0.191964
3/21/1983,12252.3,2,0.196429
3/22/1983,12252.3,2,0.198661
3/23/1983,12252.3,2,0.189174
3/24/1983,12252.3,2,0.192522
3/25/1983,12252.3,0,0.192522
3/28/1983,12074.8,1,0.189732
3/29/1983,12074.8,2,0.195313
3/30/1983,12074.8,0,0.197545
3/31/1983,11529,2,0.188616
4/4/1983,11222,2,0.183594
4/5/1983,11017.4,1,0.180246
4/6/1983,11017.4,2,0.178571
4/7/1983,11017.4,2,0.176897
4/8/1983,11017.4,2,0.175781
4/11/1983,11017.4,2,0.185826
4/12/1983,11017.4,2,0.189732
4/13/1983,11017.4,2,0.196429
4/14/1983,11017.4,0,0.200893
4/15/1983,11201,2,0.204241
4/18/1983,11507,2,0.209821
4/19/1983,11384.6,2,0.207589
4/20/1983,12394.5,2,0.226004
4/21/1983,12731.2,2,0.232143
4/22/1983,12486.4,2,0.227679
4/25/1983,11904.9,2,0.217076
4/26/1983,12241.5,2,0.223214
4/27/1983,12119.1,2,0.220982
4/28/1983,12241.5,2,0.223214
4/29/1983,12363.9,2,0.225446
5/2/1983,11996.7,2,0.21875
5/3/1983,11874.3,2,0.216518
5/4/1983,12608.8,2,0.229911
5/5/1983,13435.1,2,0.244978
5/6/1983,13496.3,2,0.246094
5/9/1983,13312.7,2,0.242746
5/10/1983,13404.5,2,0.24442
5/11/1983,13067.8,2,0.238281
5/12/1983,12945.4,2,0.236049
5/13/1983,13006.6,2,0.237165
5/16/1983,12670,2,0.231027
5/17/1983,12700.6,2,0.231585
5/18/1983,12853.6,2,0.234375
5/19/1983,13251.4,2,0.241629
5/20/1983,13924.7,2,0.253906
5/23/1983,14077.7,2,0.256696
5/24/1983,14812.2,2,0.270089
5/25/1983,14689.8,2,0.267857
5/26/1983,14536.8,2,0.265067
5/27/1983,14536.8,2,0.265067
5/31/1983,14139,2,0.257813
6/1/1983,14230.8,2,0.259487
6/2/1983,14322.6,2,0.261161
6/3/1983,15026.5,2,0.273996
6/6/1983,15363.1,2,0.280134
6/7/1983,14842.8,2,0.270647
6/8/1983,14659.2,2,0.267299
6/9/1983,14567.4,2,0.265625
6/10/1983,14506.2,2,0.264509
6/13/1983,14016.5,2,0.25558
6/14/1983,13710.5,2,0.25
6/15/1983,13312.7,1,0.242746
6/16/1983,13312.7,2,0.25558
6/17/1983,13312.7,2,0.250558
6/20/1983,13312.7,2,0.238281
6/21/1983,13312.7,2,0.239955
6/22/1983,13312.7,2,0.24721
6/23/1983,13312.7,2,0.239397
6/24/1983,13312.7,2,0.237723
6/27/1983,13312.7,2,0.224888
6/28/1983,13312.7,2,0.209263
6/29/1983,13312.7,2,0.219308
6/30/1983,13312.7,2,0.218192
7/1/1983,13312.7,2,0.219866
7/5/1983,13312.7,2,0.210938
7/6/1983,13312.7,2,0.211496
7/7/1983,13312.7,2,0.208705
7/8/1983,13312.7,2,0.206473
7/11/1983,13312.7,2,0.212054
7/12/1983,13312.7,2,0.207031
7/13/1983,13312.7,2,0.205915
7/14/1983,13312.7,2,0.205357
7/15/1983,13312.7,2,0.198103
7/18/1983,13312.7,2,0.197545
7/19/1983,13312.7,2,0.195313
7/20/1983,13312.7,2,0.184152
7/21/1983,13312.7,2,0.193638
7/22/1983,13312.7,2,0.195313
7/25/1983,13312.7,2,0.192522
7/26/1983,13312.7,2,0.174665
7/27/1983,13312.7,2,0.16183
7/28/1983,13312.7,2,0.151786
7/29/1983,13312.7,2,0.155692
8/1/1983,13312.7,2,0.154018
8/2/1983,13312.7,2,0.15346
8/3/1983,13312.7,2,0.155692
8/4/1983,13312.7,2,0.148438
8/5/1983,13312.7,2,0.151228
8/8/1983,13312.7,2,0.151786
8/9/1983,13312.7,2,0.15346
8/10/1983,13312.7,2,0.152902
8/11/1983,13312.7,2,0.15067
8/12/1983,13312.7,2,0.149554
8/15/1983,13312.7,2,0.15346
8/16/1983,13312.7,2,0.151228
8/17/1983,13312.7,2,0.147879
8/18/1983,13312.7,2,0.149554
8/19/1983,13312.7,2,0.15067
8/22/1983,13312.7,2,0.150112
8/23/1983,13312.7,2,0.142299
8/24/1983,13312.7,2,0.135045
8/25/1983,13312.7,2,0.136161
8/26/1983,13312.7,2,0.137835
8/29/1983,13312.7,2,0.139509
8/30/1983,13312.7,2,0.146763
8/31/1983,13312.7,2,0.166295
9/1/1983,13312.7,0,0.162388
9/2/1983,13907.4,2,0.169643
9/6/1983,14410.6,2,0.175781
9/7/1983,12672.2,2,0.154576
9/8/1983,11620,2,0.141741
9/9/1983,11208.3,2,0.136719
9/12/1983,11208.3,2,0.136719
9/13/1983,11711.5,1,0.142857
9/14/1983,11711.5,2,0.141183
9/15/1983,11711.5,2,0.134487
9/16/1983,11711.5,2,0.131138
9/19/1983,11711.5,2,0.142857
9/20/1983,11711.5,2,0.143415
9/21/1983,11711.5,2,0.140625
9/22/1983,11711.5,2,0.145089
9/23/1983,11711.5,2,0.108259
9/26/1983,11711.5,2,0.111049
9/27/1983,11711.5,2,0.104911
9/28/1983,11711.5,2,0.102121
9/29/1983,11711.5,2,0.101563
9/30/1983,11711.5,2,0.103237
10/3/1983,11711.5,2,0.103237
10/4/1983,11711.5,2,0.102121
10/5/1983,11711.5,2,0.100446
10/6/1983,11711.5,2,0.09933
10/7/1983,11711.5,2,0.09096
10/10/1983,11711.5,2,0.08817
10/11/1983,11711.5,2,0.086496
10/12/1983,11711.5,2,0.094308
10/13/1983,11711.5,2,0.102679
10/14/1983,11711.5,2,0.101563
10/17/1983,11711.5,2,0.09375
10/18/1983,11711.5,2,0.086496
10/19/1983,11711.5,2,0.095982
10/20/1983,11711.5,2,0.09096
10/21/1983,11711.5,2,0.088728
10/24/1983,11711.5,2,0.094308
10/25/1983,11711.5,2,0.094866
10/26/1983,11711.5,2,0.089844
10/27/1983,11711.5,2,0.094308
10/28/1983,11711.5,2,0.093192
10/31/1983,11711.5,0,0.101004
11/1/1983,11905.7,2,0.102679
11/2/1983,12164.5,2,0.104911
11/3/1983,11323.3,2,0.097656
11/4/1983,10935.1,2,0.094308
11/7/1983,10870.4,2,0.09375
11/8/1983,9252.77,2,0.079799
11/9/1983,9964.6,1,0.085938
11/10/1983,9964.6,2,0.087612
11/11/1983,9964.6,2,0.089286
11/14/1983,9964.6,2,0.08817
